text,label,category
"Gina, Harry, and Ian must complete three tasks: sweeping, mopping, and vacuuming. Gina cannot mop. Ian does the sweeping. Who mops?",0,logical
Jane lives on a higher floor than Kyle. Kyle lives on a higher floor than Liam. Who lives on the lowest floor?,0,logical
Three people stand in a line facing forward. There are 2 red hats and 1 blue hat. The person in the back sees the other two. The person in the middle sees the front person. The back person says they do not know their hat color. The middle person then says they know their hat color. What color is the middle person's hat?,0,logical
"Mike plays either tennis or golf, but not both. If Mike plays tennis, he does not play chess. Mike plays chess. Does Mike play golf?",0,logical
"You buy a 40-cent snack from a vending machine using exactly 3 coins. The machine only accepts quarters, dimes, and nickels. What specific coins did you use?",0,logical
"An elevator starts on the 3rd floor. It goes up 2 floors, then down 4 floors, then up 6 floors. What floor is it on now?",0,logical
"Pointing to a man, a woman said that his mother is the only daughter of her mother. How is the woman related to the man?",0,logical
"A box contains only red, blue, or green balls. The box does not contain red balls. The color of the balls in the box is a four-letter word. What color are the balls?",0,logical
"You are facing North. You turn 90 degrees to your right, then 180 degrees to your left, then 90 degrees to your right. Which direction are you facing now?",0,logical
Box A is heavier than Box B. Box C is lighter than Box B. Which box is the heaviest?,0,logical
"In a race, Tom finished before Jerry but after Spike. Who finished first?",0,logical
Jar 1 contains only red candies. Jar 2 contains only blue candies. Jar 3 contains both. All jars are mislabeled. You can pick exactly one candy from one jar to determine the correct labels for all jars. From which jar should you pick?,0,logical
A password is a 3-digit number. The first digit is twice the second digit. The third digit is 1 less than the first digit. The sum of the digits is 14. What is the password?,0,logical
"Four people sit at a square table: Ann, Bob, Carol, and David. Ann sits opposite Carol. Bob sits immediately to Ann's right. Who sits immediately to Carol's left?",0,logical
"If Alice likes comedy, she does not like horror. Alice likes either comedy or action. Alice likes horror. Does Alice like action?",0,logical
"Sam's birthday is in a month that has exactly 30 days. It is not in April, June, or November. In what month is Sam's birthday?",0,logical
"There are 5 coins on a table: 2 pennies, 2 nickels, and 1 dime. You take away 3 coins. Two of them are nickels. The third coin you take is not a penny. What is the third coin?",0,logical
"A man walks 1 mile South, 1 mile East, and 1 mile North. He ends up exactly where he started. Where is he?",0,logical
"What comes next in the sequence: 2, 6, 12, 20, 30, ...?",0,logical
"An island has 100 people. 60 have brown eyes, 40 have blue eyes. 30 people have brown hair. 10 people with brown eyes also have brown hair. How many people have blue eyes and brown hair?",0,logical
"You are in a room with two doors: one leads to treasure, one to a trap. Two guards stand by the doors. One always tells the truth, one always lies. You can ask one guard one question. What single question should you ask to guarantee finding the door to the treasure?",0,logical
"Three friends—Alice, Bob, and Charlie—are standing in a single-file line. Alice is not at the front of the line. Charlie is standing somewhere behind Bob. Bob is not at the back of the line. Who is standing in the middle?",0,logical
"Four colored boxes—Red, Blue, Green, and Yellow—are stacked on top of each other. The Yellow box is at the very top. The Green box is directly below the Yellow box. The Red box is somewhere above the Blue box. Which colored box is at the very bottom of the stack?",0,logical
"Three baskets—Basket 1, Basket 2, and Basket 3—each contain exactly one type of fruit: either Apples, Bananas, or Cherries. Basket 2 contains Bananas. Basket 3 does not contain Cherries. Which basket contains the Cherries?",0,logical
"Tom, Dick, and Harry are suspects in a crime. Exactly one of them committed the crime, and exactly one of their statements is true. Tom says, 'Dick did it.' Dick says, 'I didn't do it.' Harry says, 'I didn't do it.' Who committed the crime?",0,logical
"A student has four classes: Math, English, Science, and History, scheduled on Monday, Tuesday, Wednesday, and Thursday. Math is on Monday. Science is on Thursday. English is scheduled for the day immediately after History. Which class does the student have on Wednesday?",0,logical
Three houses are built in a row. The Red house is not at either end of the row. The Blue house is directly to the left of the Green house. What is the order of the houses from left to right?,0,logical
"Five friends—Alice, Bob, Charlie, David, and Eve—ran a race. Charlie finished in 1st place and David finished in 5th place. Eve finished in 2nd place. Alice finished before Bob. In which position did Alice finish?",0,logical
"Three siblings—Ann, Bob, and Carol—each own a different pet: a Cat, a Dog, or a Bird. Ann does not own a Dog. Bob owns the Bird. Who owns the Cat?",0,logical
"A hiker walks 1 mile North, then 2 miles East, and finally 1 mile South. How far is the hiker from his starting point, and in what direction?",0,logical
"A bag contains 3 red marbles, 2 blue marbles, and 1 green marble. You draw two marbles from the bag without looking. You are told that neither of the drawn marbles is red, and that both marbles are the same color. What color are the two marbles you drew?",0,logical
"Tom is older than Mary. Mary is older than Sue. Sue is older than Alex. Who is the youngest among Tom, Mary, Sue, and Alex?",0,logical
"Four people—Alice, Bob, Carol, and Dave—are sitting at a square table, one on each side. Alice is sitting directly across from Dave. Bob is sitting to the immediate right of Alice. Who is sitting directly across from Bob?",0,logical
"Four buildings—A, B, C, and D—have different heights. Building A is taller than Building B. Building C is taller than Building B. Building D is shorter than Building A but taller than Building C. Which building is the tallest?",0,logical
"If the day before yesterday was Tuesday, what day will it be tomorrow?",0,logical
"John has three shirts (Red, Blue, Green) and two pairs of pants (Black, White). He decides to wear the Red shirt. He also decides not to wear the Black pants. What color pants does John wear?",0,logical
"Three coworkers—Sarah, Mike, and Lisa—each drink a different morning beverage: Tea, Coffee, or Milk. Sarah drinks Tea. Mike does not drink Milk. What does Lisa drink?",0,logical
"A bookshelf has three shelves: Top, Middle, and Bottom. The Dictionary is not on the Top shelf. The Cookbook is on a shelf below the Dictionary. Which shelf is the Dictionary on?",0,logical
"Four friends are riding in a car with four seats: Driver, Front Passenger, Back Left, and Back Right. Tom is the driver. Susan is sitting in the front. Paul is sitting directly behind Susan. Which seat is Paul sitting in?",0,logical
"Four cards numbered 1, 2, 3, and 4 are placed in a row from left to right. The card with '3' is at the far left. The card with '1' is not at either end. The card with '4' is somewhere to the right of '1', and the card with '2' is somewhere to the left of '4'. What is the exact order of the cards from left to right?",0,logical
"On an island of knights and knaves, knights always tell the truth and knaves always lie. You meet two islanders, A and B. A says, 'We are both knights.' B says, 'A is a knave.' Who is a knight and who is a knave?",0,logical
"At a traffic light, Red means stop, Green means go, and Yellow means slow down. If the traffic light is currently showing a color that is neither Red nor Green, what should a driver do?",0,logical
"John is looking at a photograph and says, 'I have no brothers or sisters, but the man in the photograph's father is my father's son.' Who is the man in the photograph?",0,logical
"Three shapes—a Square, a Triangle, and a Circle—are each painted a different color: Red, Blue, or Yellow. The Circle is Yellow. The Square is Blue. What color is the Triangle?",0,logical
"Three students—Ann, Bob, and Carol—each speak a different primary language: English, French, or German. Ann speaks English and Bob speaks French. Carol speaks either English or German. Which language does Carol speak?",0,logical
"A clock loses 5 minutes every hour. If it is set to the correct time at 8:00 AM, what time will this clock show when the actual time is 10:00 AM?",0,logical
"Four friends—Alex, Bob, Carol, and Dave—bought cars in four different colors: Red, Blue, Green, and Black. Bob bought the Blue car, and Carol bought the Black car. Alex did not buy the Red car. What color car did Alex buy?",0,logical
"An elevator in a 5-story building starts on the 3rd floor. It goes up 2 floors, then down 4 floors, and finally up 3 floors. On which floor does it end up?",0,logical
"A vending machine only accepts $1, $5, and $10 bills. You buy an item that costs exactly $6 and insert exactly two bills to pay for it. Which two bills did you insert?",0,logical
"Four books—A, B, C, and D—are placed on a shelf in a row. Book A is to the left of Book B. Book C is between Book A and Book B. Book D is to the left of Book A. What is the order of the books from left to right?",0,logical
"Three people—X, Y, and Z—have three different jobs: a Doctor, a Lawyer, and a Teacher. Z is the Lawyer. X is not the Doctor. Who is the Teacher?",0,logical
Write a function named `add` that takes two integers `a` and `b` as arguments and returns their sum.,0,code_gen
"Write a function named `is_even` that takes an integer `n` and returns `True` if the number is even, and `False` otherwise.",0,code_gen
Write a function named `reverse_string` that takes a string `s` and returns a new string that is the reverse of `s`.,0,code_gen
Write a function named `max_of_two` that takes two numbers `a` and `b` and returns the larger of the two.,0,code_gen
"Write a function named `count_vowels` that takes a string `s` and returns the total count of vowels (a, e, i, o, u) in the string. The function should be case-insensitive.",0,code_gen
Write a function named `celsius_to_fahrenheit` that takes a float `c` representing a temperature in Celsius and returns the equivalent temperature in Fahrenheit using the formula F = (C * 9/5) + 32.,0,code_gen
Write a function named `factorial` that takes a non-negative integer `n` and returns its factorial (n!). Assume the input is always valid.,0,code_gen
"Write a function named `is_palindrome` that takes a string `s` and returns `True` if the string reads the same forwards and backwards, and `False` otherwise.",0,code_gen
Write a function named `sum_list` that takes a list of numbers `lst` and returns the sum of all elements in the list.,0,code_gen
Write a function named `filter_even` that takes a list of integers `lst` and returns a new list containing only the even integers from the original list.,0,code_gen
Write a function named `concat_arrays` that takes two lists `arr1` and `arr2` and returns a single list containing all elements of `arr1` followed by all elements of `arr2`.,0,code_gen
"Write a function named `is_leap_year` that takes an integer `year` and returns `True` if it is a leap year, and `False` otherwise. A leap year is divisible by 4, but not by 100 unless it is also divisible by 400.",0,code_gen
Write a function named `gcd` that takes two positive integers `a` and `b` and returns their greatest common divisor (GCD).,0,code_gen
Write a function named `count_words` that takes a string `text` and returns the number of words in the string. Assume words are separated by single spaces.,0,code_gen
Write a function named `get_keys` that takes a dictionary `d` and returns a list containing all the keys of the dictionary.,0,code_gen
Write a function named `fahrenheit_to_celsius` that takes a float `f` representing a temperature in Fahrenheit and returns the equivalent temperature in Celsius using the formula C = (F - 32) * 5/9.,0,code_gen
"Write a function named `is_prime` that takes an integer `n` and returns `True` if `n` is a prime number, and `False` otherwise. Handle numbers less than 2 by returning `False`.",0,code_gen
Write a function named `square_elements` that takes a list of numbers `lst` and returns a new list where each element is the square of the corresponding element in the input list.,0,code_gen
"Write a function named `count_occurrences` that takes a list `lst` and a target value `target`, and returns the number of times the `target` appears in the list.",0,code_gen
"Write a function named `merge_dicts` that takes two dictionaries `dict1` and `dict2` and returns a new dictionary containing all key-value pairs. If a key exists in both, the value from `dict2` should overwrite the value from `dict1`.",0,code_gen
"Write a function named `remove_duplicates` that takes a list `lst` and returns a new list with all duplicate elements removed, while preserving the original order of first occurrences.",0,code_gen
Write a function named `to_uppercase` that takes a string `s` and returns the string converted entirely to uppercase letters.,0,code_gen
Write a function named `nth_fibonacci` that takes an integer `n` and returns the nth Fibonacci number. Assume the sequence starts with F(0) = 0 and F(1) = 1.,0,code_gen
"Write a function named `capitalize_first` that takes a string `s` and returns the string with only the very first character capitalized, leaving the rest of the string unchanged.",0,code_gen
"Write a function named `power` that takes a base number `base` and a non-negative integer exponent `exp`, and returns `base` raised to the power of `exp` without using the built-in power operator or math library.",0,code_gen
Write a function named `find_min` that takes a list of numbers `lst` and returns the smallest number in the list without using any built-in minimum functions.,0,code_gen
Write a function named `area_of_rectangle` that takes two numbers `width` and `height` and returns the area of the rectangle.,0,code_gen
"Write a function named `is_anagram` that takes two strings `s1` and `s2` and returns `True` if they are anagrams of each other (contain the exact same characters in any order), and `False` otherwise.",0,code_gen
Write a function named `flatten_list` that takes a 2D list (a list of lists) `nested_lst` and returns a single 1D list containing all the elements from the inner lists.,0,code_gen
"Write a function named `swap_values` that takes two arguments `a` and `b` and returns a tuple `(b, a)` with the values swapped.",0,code_gen
"Write a Python function called `is_palindrome(s)` that takes a string `s` as input and returns `True` if the string is a palindrome (reads the same forwards and backwards), and `False` otherwise. You may ignore case sensitivity. For example, `is_palindrome(""racecar"")` should return `True` and `is_palindrome(""hello"")` should return `False`.",0,code_gen
"Write a Python function called `factorial(n)` that takes a non-negative integer `n` and returns its factorial. The factorial of 0 is 1, and the factorial of n is n * (n-1) * ... * 1. For example, `factorial(5)` should return `120`.",0,code_gen
"Write a Python function called `count_vowels(s)` that takes a string `s` and returns the number of vowels (a, e, i, o, u) in it. Both uppercase and lowercase vowels should be counted. For example, `count_vowels(""Hello World"")` should return `3`.",0,code_gen
"Write a Python function called `max_of_two(a, b)` that takes two numbers `a` and `b` and returns the larger of the two. Do not use the built-in `max()` function. For example, `max_of_two(3, 7)` should return `7`.",0,code_gen
"Write a Python function called `reverse_string(s)` that takes a string `s` and returns the reversed string. Do not use the built-in `reversed()` function or slicing (`[::-1]`). For example, `reverse_string(""hello"")` should return `""olleh""`.",0,code_gen
"Write a Python function called `is_even(n)` that takes an integer `n` and returns `True` if the number is even, and `False` if it is odd. For example, `is_even(4)` should return `True` and `is_even(7)` should return `False`.",0,code_gen
"Write a Python function called `sum_list(lst)` that takes a list of numbers `lst` and returns the sum of all elements. Do not use the built-in `sum()` function. For example, `sum_list([1, 2, 3, 4, 5])` should return `15`.",0,code_gen
"Write a Python function called `celsius_to_fahrenheit(c)` that takes a temperature in Celsius `c` and returns the equivalent temperature in Fahrenheit. The formula is F = C * 9/5 + 32. For example, `celsius_to_fahrenheit(0)` should return `32.0`.",0,code_gen
"Write a Python function called `is_prime(n)` that takes a positive integer `n` and returns `True` if `n` is a prime number, and `False` otherwise. A prime number is greater than 1 and only divisible by 1 and itself. For example, `is_prime(7)` should return `True` and `is_prime(4)` should return `False`.",0,code_gen
"Write a Python function called `count_char(s, c)` that takes a string `s` and a character `c`, and returns the number of times `c` appears in `s`. For example, `count_char(""mississippi"", ""s"")` should return `4`.",0,code_gen
"Write a Python function called `is_leap_year(year)` that takes an integer `year` and returns `True` if it is a leap year, and `False` otherwise. A leap year is divisible by 4, but not by 100 unless it is also divisible by 400. For example, `is_leap_year(2000)` should return `True` and `is_leap_year(1900)` should return `False`.",0,code_gen
"Write a Python function called `remove_duplicates(lst)` that takes a list `lst` and returns a new list with all duplicate elements removed, preserving the original order of first occurrences. For example, `remove_duplicates([1, 2, 2, 3, 1, 4])` should return `[1, 2, 3, 4]`.",0,code_gen
"Write a Python function called `gcd(a, b)` that takes two non-negative integers `a` and `b` and returns their greatest common divisor (GCD) using the Euclidean algorithm. For example, `gcd(48, 18)` should return `6`.",0,code_gen
"Write a Python function called `fibonacci(n)` that takes a non-negative integer `n` and returns the nth Fibonacci number. The Fibonacci sequence starts with F(0)=0, F(1)=1, and F(n)=F(n-1)+F(n-2). For example, `fibonacci(6)` should return `8`.",0,code_gen
"Write a Python function called `count_words(sentence)` that takes a string `sentence` and returns the number of words in it, where words are separated by spaces. For example, `count_words(""The quick brown fox"")` should return `4`.",0,code_gen
"Write a Python function called `power(base, exp)` that takes a number `base` and a non-negative integer `exp`, and returns `base` raised to the power of `exp`. Do not use the built-in `**` operator or `pow()` function. For example, `power(2, 3)` should return `8`.",0,code_gen
"Write a Python function called `bubble_sort(lst)` that takes a list of numbers `lst` and returns a new list sorted in ascending order using the bubble sort algorithm. For example, `bubble_sort([3, 1, 4, 1, 5])` should return `[1, 1, 3, 4, 5]`.",0,code_gen
"Write a Python function called `area_of_circle(r)` that takes the radius `r` (a non-negative number) and returns the area of the circle. Use the formula area = π * r², and use 3.14159 as the value of π. For example, `area_of_circle(2)` should return `12.56636`.",0,code_gen
"Write a Python function called `is_sorted(lst)` that takes a list of numbers `lst` and returns `True` if the list is sorted in non-decreasing order, and `False` otherwise. For example, `is_sorted([1, 2, 3, 3, 5])` should return `True` and `is_sorted([1, 3, 2])` should return `False`.",0,code_gen
"Write a Python function called `swap(a, b)` that takes two values and returns a tuple `(b, a)` with the values swapped. For example, `swap(3, 7)` should return `(7, 3)`.",0,code_gen
"Write a Python function called `average(lst)` that takes a list of numbers `lst` and returns the arithmetic mean (average) of the elements. If the list is empty, return 0. For example, `average([1, 2, 3, 4, 5])` should return `3.0`.",0,code_gen
"Write a Python function called `remove_whitespace(s)` that takes a string `s` and returns the string with all spaces, tabs, and newline characters removed. For example, `remove_whitespace(""hello world\tfoo"")` should return `""helloworldfoo""`.",0,code_gen
"Write a Python function called `is_perfect_square(n)` that takes a non-negative integer `n` and returns `True` if `n` is a perfect square (i.e., the square of some integer), and `False` otherwise. For example, `is_perfect_square(16)` should return `True` and `is_perfect_square(15)` should return `False`.",0,code_gen
"Write a Python function called `count_uppercase(s)` that takes a string `s` and returns the number of uppercase letters in it. For example, `count_uppercase(""Hello World"")` should return `2`.",0,code_gen
"Write a Python function called `second_largest(lst)` that takes a list of numbers `lst` containing at least two distinct elements and returns the second largest element. For example, `second_largest([5, 1, 9, 3, 7])` should return `7`.",0,code_gen
"Write a Python function called `are_anagrams(s1, s2)` that takes two strings `s1` and `s2` and returns `True` if they are anagrams of each other (contain the same characters in possibly different order), ignoring case and spaces. For example, `are_anagrams(""listen"", ""silent"")` should return `True`.",0,code_gen
"Write a Python function called `to_lowercase(s)` that takes a string `s` and returns the string with all uppercase letters converted to lowercase, without using the built-in `.lower()` method. You may assume the input only contains alphabetic characters and spaces. For example, `to_lowercase(""HELLO World"")` should return `""hello world""`.",0,code_gen
"Write a Python function called `merge_sorted(list1, list2)` that takes two lists of numbers sorted in ascending order and returns a single merged list sorted in ascending order. For example, `merge_sorted([1, 3, 5], [2, 4, 6])` should return `[1, 2, 3, 4, 5, 6]`.",0,code_gen
"Write a Python function called `string_length(s)` that takes a string `s` and returns its length without using the built-in `len()` function. For example, `string_length(""hello"")` should return `5`.",0,code_gen
"Write a Python function called `sum_digits(n)` that takes a non-negative integer `n` and returns the sum of its digits. For example, `sum_digits(12345)` should return `15` (since 1+2+3+4+5=15).",0,code_gen
"Write a Python function called `count_down(n)` that takes a positive integer `n` and returns a list of integers from `n` down to `1` in descending order. For example, `count_down(5)` should return `[5, 4, 3, 2, 1]`.",0,code_gen
"Write a Python function called `count_vowels` that takes a string as input and returns the number of vowels (a, e, i, o, u) in the string. The function should be case-insensitive, meaning both uppercase and lowercase vowels should be counted. For example, `count_vowels(""Hello World"")` should return `3`.",0,code_gen
"Write a Python class `TimeAwareLRUCache` with `__init__(self, capacity)`, `get(self, key)`, and `put(self, key, value, ttl)`. The cache must evict the least recently used item when capacity is reached. Additionally, an item must be considered a miss and internally evicted if the current time (assume a global `current_time` variable that increments on each operation) minus the time it was added exceeds its `ttl`. Write the complete class definition including helper methods if necessary.",1,code_gen
"Write a function `kmp_search_wildcard(text: str, pattern: str) -> list[int]` that uses a modified Knuth-Morris-Pratt algorithm to find all starting indices of `pattern` in `text`. The pattern can contain '*' which matches exactly one arbitrary character. Do not use built-in regex. Construct the failure function dynamically to handle the wildcards.",1,code_gen
"Write a function `a_star_teleports(grid: list[list[int]], start: tuple, end: tuple, teleports: dict) -> list[tuple]` that finds the shortest path from start to end on a 2D grid. `0` represents walkable cells and `1` represents obstacles. `teleports` is a dictionary mapping coordinates to other coordinates, traversing costs 1 step. Moves allowed: up, down, left, right. Return the path as a list of coordinates. Implement the A* algorithm with a Manhattan distance heuristic adjusted for the nearest teleport.",1,code_gen
"Write a function `multiply_sparse_matrices(mat1: dict, mat2: dict) -> dict` that multiplies two sparse matrices. The matrices are represented as dictionaries of dictionaries: `mat[row][col] = value`. All missing entries are implicitly 0. The function must return the product matrix in the same sparse format without converting to a dense 2D array.",1,code_gen
"Write a Python class `RangeUpdateBIT` (Binary Indexed Tree) that supports two methods: `range_add(self, l, r, val)` which adds `val` to all elements from index `l` to `r` (inclusive, 0-indexed), and `point_query(self, idx)` which returns the value at index `idx`. Use a 1-indexed internal BIT array and handle the 0-indexed translation. Ensure O(log N) time complexity for both operations.",1,code_gen
"Write a function `justify_text(text: str, max_width: int, hyphen_dict: dict) -> list[str]` that fully justifies text. `hyphen_dict` maps words to a list of valid hyphenation indices. If a word cannot fit at the end of a line, it must be hyphenated if valid hyphenation points exist. Distribute spaces evenly between words. The last line should be left-justified.",1,code_gen
"Write a function `max_flow_edmonds_karp(capacity: list[list[int]], source: int, sink: int) -> int` that computes the maximum flow in a directed graph using the Edmonds-Karp algorithm. The `capacity` matrix represents edge capacities. Return the integer maximum flow value.",1,code_gen
"Write a function `parse_json_string(s: str) -> any` that parses a valid JSON string into Python objects without using the `json` module. It must correctly handle nested objects, arrays, strings, integers, floats, booleans, null, and standard escape sequences (\\, \"", \n, \t, \uXXXX). Use a recursive descent parser approach.",1,code_gen
"Write a Python class `OptimisticKVStore` with `read(key)`, `write(key, value, txn_id)`, and `commit(txn_id)`. Implement a version-based optimistic concurrency control mechanism. `read` returns the value and its version. `write` stages changes. `commit` validates that the versions of all read items have not changed since the transaction started, applying changes if valid and returning True, otherwise rolling back and returning False.",1,code_gen
"Write a function `insert_into_btree(root: Node, key: int, t: int) -> Node` that inserts a key into a B-Tree of minimum degree `t`. The `Node` class has attributes `keys` (list), `children` (list), and `leaf` (bool). Implement proactive splitting (splitting children before descending) to ensure the root is split if full.",1,code_gen
Write a function `solve_n_queens_bitmask(n: int) -> list[list[str]]` that finds all distinct solutions to the N-Queens puzzle. You must use bitwise operations (integers as bitmasks) to track occupied columns and diagonals instead of using arrays or sets for backtracking. Return the board configurations.,1,code_gen
"Write a function `regex_match(text: str, pattern: str) -> bool` that implements a regex engine supporting '.' (any single char), '*' (zero or more of preceding), and '+' (one or more of preceding). Do not use built-in regex libraries. Implement this using dynamic programming or backtracking with memoization.",1,code_gen
"Write a function `schedule_tasks(tasks: list[dict]) -> list[int]` where each task has 'start', 'end', 'priority', and 'id'. Maximize the total priority of non-overlapping scheduled tasks. Return a list of task IDs that should be scheduled. Solve this using weighted interval scheduling with dynamic programming and binary search.",1,code_gen
"Write a function `find_longest_repeated_substring(s: str) -> str` that finds the longest substring that appears more than once in `s` using the Rabin-Karp rolling hash algorithm combined with binary search. The function must run in O(n log n) average time. Handle hash collisions by verifying character by character. If no repeated substring exists, return an empty string.",1,code_gen
"Write a function `shortest_path_time_dependent(graph: dict, start: str, end: str, time_fn: dict) -> float` that finds the shortest path in a graph where edge weights vary with time. `graph` maps nodes to lists of neighbors. `time_fn` maps an edge tuple (u, v) and a float `current_time` to a float `travel_time`. Assume time is continuous. Use a modified Dijkstra's algorithm.",1,code_gen
"Write a function `topological_sort_or_cycle(graph: dict) -> list` that attempts to return a topological sort of a directed graph. If the graph contains a cycle, the function must detect it and return the cycle as a list of nodes (in cycle order) instead of the topological sort. The graph is represented as an adjacency list.",1,code_gen
"Write a function `divide_large_numbers(num1: str, num2: str, precision: int) -> str` that divides two large decimal numbers represented as strings. Return the quotient as a string with up to `precision` decimal places, without using floating-point arithmetic or built-in big integer division (implement long division logic). Handle negative numbers and truncate (do not round) excess decimal places.",1,code_gen
"Write a Python class `SplayTree` with `search(self, key) -> bool` and `insert(self, key) -> None`. The tree must be a standard splay tree where every accessed node is moved to the root via zig, zig-zig, or zig-zag rotations. Implement the rotations correctly without recursion for the splay step.",1,code_gen
"Write a class `FuzzyTrie` with an `insert(word)` method and a `fuzzy_autocomplete(prefix: str, max_distance: int) -> list[str]` method. The autocomplete method must return all words in the trie that start with `prefix` and have an edit distance of at most `max_distance` from the prefix. Do not traverse the trie and then filter; use a modified Levenshtein automaton that runs concurrently with the trie traversal to prune branches early.",1,code_gen
"Write a function `median_sliding_window(nums: list[int], k: int) -> list[float]` that returns the median of each sliding window of size `k` moving from left to right. You must implement this using two heaps (a max-heap for the lower half and a min-heap for the upper half) with lazy deletion of outdated elements to achieve O(n log k) time complexity.",1,code_gen
"Write a function `alien_order(words: list[str]) -> str` that derives the order of unique characters from a sorted list of words in an alien language. Extract character precedence rules from adjacent words. Use Kahn's algorithm (BFS Topological Sort) to determine the order. If the order is invalid (e.g., cycle detected or contradictory rules), return an empty string.",1,code_gen
"Write a Python class `LockManager` that prevents deadlocks using the Wound-Wait algorithm. It should support `acquire_lock(txn_id: int, resource_id: str)` and `release_locks(txn_id: int)`. Older transactions (smaller `txn_id`) wound younger ones (abort them by returning False), while younger transactions wait. Maintain internal state of locked resources and waiting queues.",1,code_gen
"Write a function `find_ladders(beginWord: str, endWord: str, wordList: list[str]) -> list[list[str]]` that finds all shortest transformation sequences from `beginWord` to `endWord` where each transformed word must exist in `wordList` and only one letter can be changed at a time. Use bidirectional BFS to build a graph of valid transformations, then DFS to reconstruct all shortest paths.",1,code_gen
"Write a function `longest_palindromic_substring_manacher(s: str) -> str` that finds the longest palindromic substring in `s` using Manacher's algorithm. The algorithm must run in strictly O(n) time by maintaining the center and right boundary of the current longest palindrome, utilizing the mirrored property of palindromes.",1,code_gen
"Write a Python class `LFUCache` with `__init__(self, capacity: int)`, `get(self, key: int) -> int`, and `put(self, key: int, value: int) -> None`. It must evict the least frequently used item, using an LRU tie-breaker for items with the same frequency. Implement this in O(1) average time complexity using hash maps and doubly linked lists for frequency buckets.",1,code_gen
"Write a function `evaluate_expression(expr: str, variables: dict) -> float` that evaluates a mathematical expression string containing non-negative integers, floating point numbers, variables (from the dictionary), and operators +, -, *, /, and parentheses (). You must implement this using an operator precedence parsing approach or the Shunting Yard algorithm. Do not use eval() or similar built-in evaluation functions.",1,code_gen
Write a function `solve_sudoku(board: list[list[int]]) -> bool` that solves a 9x9 Sudoku puzzle in-place. The board contains numbers 1-9 or 0 for empty cells. You must implement backtracking with the Minimum Remaining Values (MRV) heuristic and forward checking to optimize the search path.,1,code_gen
"Write a function `next_generation_3species(grid: list[list[int]]) -> list[list[int]]` that computes the next state of a 2D grid in a Rock-Paper-Scissors cellular automaton. Cells can be 0 (Empty), 1 (Rock), 2 (Paper), 3 (Scissors). A cell is overtaken by a neighboring cell that beats it if that neighbor species has a higher count among its 8 neighbors than the cell's own species. Empty cells are overtaken if any species has >= 3 neighbors.",1,code_gen
"Write a function `lz77_compress(text: str, window_size: int, lookahead_size: int) -> list[tuple]` that compresses a string using the LZ77 sliding window algorithm. It returns a list of tuples (offset, length, next_char). `offset` is the distance back to the start of the match, `length` is the match length, and `next_char` is the literal following the match. Ensure the search phase finds the longest possible match within bounds.",1,code_gen
"Write a function `fibonacci_mod(n: int, m: int) -> int` that calculates the Nth Fibonacci number modulo M in O(log N) time. You must use matrix exponentiation by squaring on the 2x2 transformation matrix [[1, 1], [1, 0]], applying the modulo operation at each matrix multiplication step to prevent integer overflow.",1,code_gen
"Write a Python function `build_aho_corasick(patterns)` and `search_text(text, automaton)` that implements the Aho-Corasick algorithm. The `build_aho_corasick` function should take a list of string patterns and construct the goto, output, and failure links, returning an automaton data structure. The `search_text` function should take a text string and the automaton, returning a list of tuples `(start_index, pattern)` for all occurrences of any pattern in the text. The algorithm must run in O(N + M + K) time where N is text length, M is total pattern length, and K is number of matches.",1,code_gen
"Write a Python class `LFUCache` that implements a Least Frequently Used cache with O(1) average time complexity for both `get(key)` and `put(key, value)` operations. The class should be initialized with a `capacity`. When evicting, remove the item with the smallest frequency. If there is a tie, remove the least recently used item among them. When an item is accessed, its frequency should be incremented.",1,code_gen
"Write a Python class `ConsistentHashRing` that supports consistent hashing for distributed caching. Implement `__init__(self, num_virtual_nodes=150)`, `add_node(self, node_id)`, `remove_node(self, node_id)`, and `get_node(self, key)`. Use a standard hash function (like SHA-1) to map nodes and keys to a 32-bit or 64-bit integer space. Ensure that adding or removing a node only requires remapping a minimal fraction of keys.",1,code_gen
"Write a Python function `wrap_text(text, max_width)` that justifies a string of text to minimize the 'raggedness' of the right margin. The raggedness of a line is defined as the cube of the number of trailing spaces at the end of the line (excluding the last line). Use dynamic programming to find the optimal break points. Return the text as a single string with newline characters separating the lines.",1,code_gen
Write a Python function `trap_rain_water_3d(height_map)` where `height_map` is an M x N 2D list of non-negative integers representing the elevation of a terrain. Compute the total volume of water trapped in the terrain after raining. The water can flow out of the boundaries. Use a priority queue (min-heap) starting from the borders and working inwards to determine the water level for each cell.,1,code_gen
"Write a Python function `median_sliding_window(nums, k)` that returns an array of the medians of each sliding window of size `k` moving from left to right in the array `nums`. If `k` is even, the median is the average of the two middle numbers. The solution must run efficiently in O(N log K) time using two heaps (a max-heap for the lower half and a min-heap for the upper half) with lazy deletion of elements that have fallen out of the window.",1,code_gen
Write Python functions `lzw_compress(data)` and `lzw_decompress(compressed_data)` implementing the Lempel-Ziv-Welch algorithm. `data` is a string of characters. `lzw_compress` should output a list of integer codes. `lzw_decompress` should take that list of integer codes and reconstruct the original string. Handle the special case where the decoder encounters a code that is not yet in its dictionary (the KwKwK case).,1,code_gen
